UTC DateTime,region,nuclear(GW),geothermal(GW),biomass(GW),coal(GW),wind(GW),solar(GW),hydro(GW),gas(GW),oil,unknown,hydro-discharge,battery_discharge,renewable_percentage,total_consumption(GW),breakdown estimated?,UTC time,UTC date,Carbon_Intensity(gCO2eq/kWh),intensity estimated?
7/16/2024 15:00,US-MIDW-MISO,12527,0,2,30672,6540,4885,1483,46976,43,347,0,0,12,103476,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-MIDW-MISO,12454,0,2,31595,6674,5145,1757,49229,40,352,0,0,13,107248,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-MIDW-MISO,12349,0,2,32420,6734,5166,2292,51103,43,363,0,0,13,110474,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 17:00,US-MIDW-MISO,12436,0,2,32420,6743,5168,2342,51150,43,363,0,0,13,110669,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-MIDW-MISO,12334,0,2,33158,6951,5066,2728,52277,43,366,0,0,13,112926,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 18:00,US-MIDW-MISO,12402,0,3,33133,6989,5064,2838,52257,52,366,0,0,13,113104,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-MIDW-MISO,12322,0,3,33772,7160,4963,3270,52876,47,369,0,0,13,114782,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-MIDW-MISO,12157,0,3,33987,7404,4749,3537,53041,29,376,0,0,14,115283,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-MIDW-MISO,12200,0,4,34389,7762,4349,3743,53360,29,382,0,0,14,116217,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-MIDW-MISO,12212,0,4,34584,7799,3723,3771,53358,28,381,0,0,13,115860,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-MIDW-MISO,12165,0,2,34670,7328,2711,3620,53250,38,420,0,0,12,114204,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-MIDW-MISO,12293,0,2,34899,6676,991,3411,52674,47,425,0,0,10,111418,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-MIDW-MISO,12294,0,2,34487,6704,63,2731,51490,53,408,0,0,9,108232,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-MIDW-MISO,11902,0,0,33419,7249,0,1676,48883,54,387,0,0,9,103572,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-NE-ISNE,3420,0,610,241,371,3,2099,9596,3,48,0,2,19,16393,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-NE-ISNE,3474,0,592,246,462,3,1729,8777,0,61,0,12,18,15357,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-NE-ISNE,3524,0,572,251,504,3,1285,8422,0,52,0,4,16,14617,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-NE-ISNE,3575,0,564,258,533,3,1288,7954,1,49,0,7,17,14232,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-NE-ISNE,3575,0,576,258,472,3,1284,7837,1,54,0,3,17,14063,FALSE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-NE-ISNE,3591,0,578,260,408,3,1283,7648,1,52,0,2,17,13825,FALSE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-NE-ISNE,3615,0,592,263,416,10,1270,7455,1,16,0,3,17,13641,FALSE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-NE-ISNE,3605,0,589,260,372,71,1264,7382,1,30,0,3,17,13578,FALSE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-NE-ISNE,3494,0,586,247,307,246,1234,6996,1,14,0,9,18,13134,FALSE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-NE-ISNE,3461,0,585,241,190,441,1240,7248,0,22,0,16,18,13444,FALSE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-NE-ISNE,3312,0,580,228,94,592,1169,7835,0,33,0,18,18,13861,FALSE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-NE-ISNE,3209,0,563,222,77,646,1170,8451,12,29,0,20,17,14400,FALSE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-NE-ISNE,3161,0,551,219,83,676,1179,9109,94,37,0,16,17,15124,FALSE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-NE-ISNE,3211,0,563,222,128,702,1492,9595,35,10,0,20,18,15978,FALSE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-NE-ISNE,3193,0,570,220,178,693,1881,9790,0,16,0,22,20,16563,FALSE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-NE-ISNE,3195,0,586,221,236,685,2293,9940,0,108,0,28,22,17293,FALSE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-NE-ISNE,3232,0,602,224,252,640,2829,10390,4,127,0,22,24,18321,FALSE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-NE-ISNE,3285,0,615,228,229,555,3303,11262,10,80,0,21,24,19586,FALSE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-NE-ISNE,3382,0,626,233,189,423,4163,11716,8,128,0,41,26,20910,FALSE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-NE-ISNE,3443,0,619,239,185,401,4071,11926,8,162,0,44,25,21097,FALSE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-NE-ISNE,3482,0,618,247,184,401,4116,12064,9,163,0,44,25,21327,FALSE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-NE-ISNE,3487,0,612,251,306,24,3641,12364,12,160,0,10,22,20867,FALSE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-NE-ISNE,3474,0,621,250,361,18,3059,11881,12,197,0,5,21,19878,FALSE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-NE-ISNE,3430,0,621,240,463,18,2916,10627,11,231,0,9,22,18565,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-NE-ISNE,3432,0,626,241,417,17,2955,10936,11,235,0,6,22,18876,FALSE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-NE-ISNE,3475,0,627,245,486,18,2793,9361,7,75,0,3,23,17090,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-NE-ISNE,3392,0,641,236,428,18,2894,8934,21,242,0,21,24,16826,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 5:00,US-NE-ISNE,3459,0,633,238,359,18,2680,8571,2,198,0,10,23,16170,FALSE,5:00:00,7/15/2024,459,FALSE
7/15/2024 6:00,US-NE-ISNE,3461,0,623,236,288,12,2512,8332,0,79,0,2,22,15545,FALSE,6:00:00,7/15/2024,489,FALSE
7/15/2024 7:00,US-NE-ISNE,3512,0,606,243,225,3,1957,8567,0,92,0,3,19,15207,FALSE,7:00:00,7/15/2024,489,TRUE
7/15/2024 8:00,US-NE-ISNE,3535,0,604,248,233,3,1939,8633,1,79,0,1,18,15275,FALSE,8:00:00,7/15/2024,462,TRUE
7/15/2024 9:00,US-NE-ISNE,3581,0,607,254,259,8,1996,8595,1,50,0,7,19,15359,FALSE,9:00:00,7/15/2024,488,TRUE
7/15/2024 10:00,US-NE-ISNE,3541,0,616,251,261,72,2392,8728,1,42,0,5,21,15908,FALSE,10:00:00,7/15/2024,506,TRUE
7/15/2024 11:00,US-NE-ISNE,3459,0,621,241,237,163,2715,9026,0,51,0,10,23,16524,FALSE,11:00:00,7/15/2024,515,TRUE
7/15/2024 12:00,US-NE-ISNE,3364,0,603,233,198,253,2770,9334,0,49,0,13,23,16817,FALSE,12:00:00,7/15/2024,499,TRUE
7/15/2024 13:00,US-NE-ISNE,3307,0,578,228,199,391,2819,9484,1,190,0,18,24,17215,FALSE,13:00:00,7/15/2024,369,TRUE
7/15/2024 14:00,US-NE-ISNE,3279,0,570,227,187,550,2800,9972,22,137,0,17,23,17760,FALSE,14:00:00,7/15/2024,303,TRUE
7/15/2024 15:00,US-NE-ISNE,3310,0,594,229,226,582,2831,10919,11,143,0,24,23,18869,FALSE,15:00:00,7/15/2024,281,TRUE
7/15/2024 16:00,US-NE-ISNE,3373,0,603,233,238,643,2916,11765,19,160,0,36,22,19986,FALSE,16:00:00,7/15/2024,283,TRUE
7/15/2024 17:00,US-NE-ISNE,3465,0,616,238,286,651,3029,12277,38,225,0,29,22,20854,FALSE,17:00:00,7/15/2024,288,TRUE
7/15/2024 18:00,US-NE-ISNE,3490,0,628,239,317,620,3220,12818,110,234,0,34,23,21709,FALSE,18:00:00,7/15/2024,306,TRUE
7/15/2024 19:00,US-NE-ISNE,3494,0,633,241,321,580,3763,13054,140,196,0,42,24,22465,FALSE,19:00:00,7/15/2024,317,TRUE
7/15/2024 19:00,US-NE-ISNE,3494,0,633,241,321,580,3763,13054,140,196,0,42,24,22465,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-NE-ISNE,3497,0,635,242,258,494,4499,12897,372,246,0,53,26,23193,FALSE,20:00:00,7/15/2024,335,TRUE
7/15/2024 20:00,US-NE-ISNE,3497,0,635,241,263,496,4445,12895,348,246,0,59,26,23124,FALSE,20:00:00,7/15/2024,335,TRUE
7/15/2024 20:00,US-NE-ISNE,3497,0,635,241,263,496,4445,12895,348,246,0,59,26,23124,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-NE-ISNE,3512,0,631,240,200,315,4430,12764,468,246,0,72,25,22878,FALSE,21:00:00,7/15/2024,333,TRUE
7/15/2024 21:00,US-NE-ISNE,3514,0,635,240,215,353,4349,12483,484,240,0,100,25,22612,FALSE,21:00:00,7/15/2024,333,TRUE
7/15/2024 21:00,US-NE-ISNE,3514,0,635,240,215,353,4349,12483,484,240,0,100,25,22612,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-NE-ISNE,3502,0,619,244,137,189,4579,13126,492,252,0,59,24,23199,FALSE,22:00:00,7/15/2024,349,TRUE
7/15/2024 22:00,US-NE-ISNE,3504,0,632,242,187,253,4270,12722,521,251,0,67,24,22649,TRUE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-NE-ISNE,3506,0,615,255,126,78,4695,12984,499,272,0,37,24,23066,FALSE,23:00:00,7/15/2024,378,TRUE
7/15/2024 23:00,US-NE-ISNE,3500,0,631,251,175,137,4273,12864,549,273,0,53,24,22706,TRUE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-NE-ISNE,3509,0,628,249,168,22,4400,13065,557,288,0,56,23,22942,FALSE,0:00:00,7/16/2024,407,TRUE
7/16/2024 0:00,US-NE-ISNE,3503,0,629,246,174,24,4255,13076,574,285,0,38,23,22803,FALSE,0:00:00,7/16/2024,407,TRUE
7/16/2024 0:00,US-NE-ISNE,3503,0,629,246,174,24,4255,13076,574,285,0,38,23,22803,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-NE-ISNE,3506,0,628,249,275,16,3706,12712,351,312,0,16,22,21773,FALSE,1:00:00,7/16/2024,512,TRUE
7/16/2024 1:00,US-NE-ISNE,3506,0,628,249,275,16,3706,12712,351,312,0,16,22,21773,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-NE-ISNE,3489,0,631,248,362,16,3353,11602,11,329,0,11,22,20051,FALSE,2:00:00,7/16/2024,598,TRUE
7/16/2024 2:00,US-NE-ISNE,3489,0,631,248,362,16,3353,11602,11,329,0,11,22,20051,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-NE-ISNE,3475,0,628,243,402,16,3041,10639,8,356,0,18,22,18827,FALSE,3:00:00,7/16/2024,581,TRUE
7/16/2024 3:00,US-NE-ISNE,3475,0,628,243,402,16,3041,10639,8,356,0,18,22,18827,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-NE-ISNE,3526,0,641,252,378,16,3016,9691,88,341,0,19,23,17966,FALSE,4:00:00,7/16/2024,558,TRUE
7/16/2024 4:00,US-NE-ISNE,3526,0,641,252,378,16,3016,9691,88,341,0,19,23,17966,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-NE-ISNE,3395,0,652,232,340,16,2884,9085,478,323,0,17,23,17422,FALSE,5:00:00,7/16/2024,532,TRUE
7/16/2024 5:00,US-NE-ISNE,3395,0,652,232,340,16,2884,9085,478,323,0,17,23,17422,FALSE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-NE-ISNE,3387,0,646,230,306,16,2719,9086,227,327,0,14,22,16957,FALSE,6:00:00,7/16/2024,519,TRUE
7/16/2024 6:00,US-NE-ISNE,3387,0,646,230,306,16,2719,9086,227,327,0,14,22,16957,FALSE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-NE-ISNE,3444,0,657,236,258,16,2743,8978,33,332,0,5,23,16701,FALSE,7:00:00,7/16/2024,489,TRUE
7/16/2024 7:00,US-NE-ISNE,3444,0,657,236,258,16,2743,8978,33,332,0,5,23,16701,FALSE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-NE-ISNE,3495,0,641,243,255,16,2810,8780,47,316,0,3,23,16604,FALSE,8:00:00,7/16/2024,462,TRUE
7/16/2024 8:00,US-NE-ISNE,3495,0,641,243,255,16,2810,8780,47,316,0,3,23,16604,FALSE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-NE-ISNE,3515,0,638,247,288,18,2871,8935,74,315,0,11,23,16911,FALSE,9:00:00,7/16/2024,488,TRUE
7/16/2024 9:00,US-NE-ISNE,3515,0,638,247,288,18,2871,8935,74,315,0,11,23,16911,FALSE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-NE-ISNE,3536,0,643,257,340,45,3013,9241,86,322,0,15,24,17499,FALSE,10:00:00,7/16/2024,506,TRUE
7/16/2024 10:00,US-NE-ISNE,3536,0,643,257,340,45,3013,9241,86,322,0,15,24,17499,FALSE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-NE-ISNE,3522,0,655,251,320,159,2973,9635,208,302,0,34,23,18058,FALSE,11:00:00,7/16/2024,515,TRUE
7/16/2024 11:00,US-NE-ISNE,3522,0,655,251,320,159,2973,9635,208,302,0,34,23,18058,FALSE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-NE-ISNE,3526,0,644,247,325,309,3122,9384,168,280,0,23,25,18028,FALSE,12:00:00,7/16/2024,499,TRUE
7/16/2024 12:00,US-NE-ISNE,3523,0,643,248,324,309,3124,9388,168,281,0,23,25,18028,FALSE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-NE-ISNE,3446,0,633,238,270,428,2977,9256,181,307,0,32,25,17769,FALSE,13:00:00,7/16/2024,369,TRUE
7/16/2024 13:00,US-NE-ISNE,3396,0,628,235,263,434,2874,9319,203,301,0,31,24,17684,FALSE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-NE-ISNE,3319,0,628,229,190,565,2948,9475,390,255,0,40,25,18038,FALSE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-NE-ISNE,3373,0,625,232,163,639,3035,9864,396,292,0,29,25,18648,FALSE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-NE-ISNE,3448,0,624,237,179,667,3101,10468,380,270,0,28,24,19402,FALSE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-NE-ISNE,3485,0,622,241,213,703,3131,11128,440,296,0,33,24,20292,FALSE,17:00:00,7/16/2024,165,TRUE
7/16/2024 17:00,US-NE-ISNE,3483,0,622,241,212,703,3131,11130,440,297,0,33,24,20292,FALSE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-NE-ISNE,3480,0,621,241,220,689,3219,11459,593,320,0,27,23,20869,FALSE,18:00:00,7/16/2024,186,TRUE
7/16/2024 18:00,US-NE-ISNE,3485,0,622,241,215,685,3260,11620,649,323,0,30,23,21131,FALSE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-NE-ISNE,3485,0,620,240,197,631,3898,11876,742,334,0,36,25,22057,FALSE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-NE-ISNE,3464,0,631,235,181,541,4604,12351,834,352,0,35,26,23228,FALSE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-NE-ISNE,3481,0,633,245,181,377,4768,12408,1489,404,0,60,26,24048,FALSE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-NE-ISNE,3460,0,629,244,215,168,4826,12455,2054,379,0,49,25,24478,FALSE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-NE-ISNE,3489,0,624,247,289,34,4525,12605,1657,372,0,38,24,23878,FALSE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-NE-ISNE,3501,0,635,248,342,5,4095,13049,1036,352,0,30,22,23295,FALSE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-NE-ISNE,3499,0,656,246,424,0,3664,12905,607,348,0,26,22,22375,FALSE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-NE-ISNE,3523,0,637,245,385,0,3670,12385,920,355,0,29,22,22149,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-NW-BPAT,1122,0,0,0,1941,2,9127,984,0,1026,0,0,84,14203,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-NW-BPAT,1122,0,0,0,2275,0,8281,1000,0,873,0,0,83,13552,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-NW-BPAT,1078,0,0,0,2232,0,7049,955,0,162,0,0,81,11476,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-NW-BPAT,1026,0,0,0,2156,0,5891,880,0,154,0,0,80,10107,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-NW-BPAT,1053,0,0,0,2212,0,6046,903,0,158,0,0,80,10372,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-NW-BPAT,1063,0,0,0,2086,0,5992,919,0,158,0,0,79,10217,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-NW-BPAT,1065,0,0,0,1983,0,5593,924,0,159,0,0,78,9723,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-NW-BPAT,1065,0,0,0,1928,0,5333,927,0,156,0,0,77,9408,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-NW-BPAT,1065,0,0,0,1782,0,5271,956,0,159,0,0,76,9234,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-NW-BPAT,1048,0,0,0,1626,0,5137,945,0,158,0,0,76,8914,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-NW-BPAT,1050,0,0,0,1711,23,4995,952,0,172,0,0,76,8903,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-NW-BPAT,1022,0,0,0,1682,61,5187,878,0,167,0,0,77,8997,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-NW-BPAT,1000,0,0,0,1674,69,5581,863,0,162,0,0,78,9349,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-NW-BPAT,982,0,0,0,1613,70,5945,856,0,158,0,0,79,9625,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-NW-BPAT,993,0,0,0,1595,72,6105,850,0,160,0,0,80,9776,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-NW-BPAT,1003,0,0,0,1618,72,6745,870,0,162,0,0,81,10470,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-NW-BPAT,972,0,0,0,1580,68,7024,869,0,157,0,0,81,10670,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-NW-BPAT,963,0,0,0,1583,69,7123,876,0,156,0,0,81,10769,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-NW-BPAT,1027,0,0,0,1742,72,7962,941,0,165,0,0,82,11910,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-NW-BPAT,1026,0,0,0,1854,70,8453,941,0,168,0,0,83,12512,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-NW-BPAT,1046,0,0,0,2017,73,8917,959,0,170,0,0,84,13181,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-NW-BPAT,1083,0,0,0,3223,71,9649,867,0,176,0,0,86,15068,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-NW-BPAT,1080,0,0,0,3285,64,9902,869,0,177,0,0,86,15377,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-NW-BPAT,1075,0,0,0,3221,30,9958,862,0,174,0,0,86,15321,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 19:00,US-NW-BPAT,1014,0,0,0,2697,63,8118,869,0,171,0,0,84,12931,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-NW-BPAT,1013,0,0,0,2589,65,8250,868,0,172,0,0,84,12957,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-NW-BPAT,1020,0,0,0,2586,44,8607,874,0,171,0,0,84,13301,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-NW-BPAT,1085,0,0,0,2751,48,8777,929,0,179,0,0,84,13768,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-NW-BPAT,1123,0,0,0,2803,40,9397,962,0,479,0,0,85,14804,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-NW-BPAT,1123,0,0,0,2754,47,9435,961,0,961,0,0,85,15281,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-NW-BPAT,1123,0,0,0,2665,59,9963,964,0,934,0,0,85,15708,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-NW-BPAT,1122,0,0,0,2467,23,10082,980,0,1136,0,0,85,15810,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-NW-BPAT,1123,0,0,0,2206,2,9650,988,0,929,0,0,84,14899,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-NW-BPAT,1126,0,0,0,2207,0,8550,986,0,678,0,0,83,13547,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-NW-BPAT,1080,0,0,0,2024,0,8019,852,0,210,0,0,83,12184,FALSE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-NW-BPAT,1029,0,0,0,1728,0,6637,789,0,136,0,0,81,10318,FALSE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-NW-BPAT,986,0,0,0,1656,0,6362,757,0,130,0,0,81,9891,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-NW-BPAT,956,0,0,0,1432,0,5707,730,0,126,0,0,80,8951,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-NW-BPAT,952,0,0,0,1328,0,5406,726,0,124,0,0,79,8535,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-NW-BPAT,948,0,0,0,1204,0,5333,724,0,124,0,0,78,8333,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-NW-BPAT,1138,0,0,0,1390,0,6423,868,0,148,0,0,78,9966,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-NW-BPAT,1139,0,0,0,1304,1,6618,878,0,155,0,0,78,10094,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-NW-BPAT,1072,0,0,0,1189,22,6905,869,0,149,0,0,80,10206,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-NW-BPAT,1062,0,0,0,1177,57,7103,867,0,148,0,0,80,10415,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-NW-BPAT,1063,0,0,0,1245,72,7376,867,0,146,0,0,81,10770,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-NW-BPAT,1021,0,0,0,1145,73,7550,830,0,141,0,0,81,10760,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-NW-BPAT,1044,0,0,0,1087,75,8119,839,0,145,0,0,82,11308,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-NW-BPAT,1062,0,0,0,1094,77,8533,851,0,148,0,0,82,11765,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 18:00,US-NW-BPAT,1063,0,0,0,1095,77,8541,852,0,148,0,0,82,11775,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-NW-BPAT,1060,0,0,0,1153,78,8980,849,0,148,0,0,83,12269,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-NW-BPAT,1079,0,0,0,1230,79,9467,868,0,153,0,0,84,12876,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-NW-BPAT,1116,0,0,0,1370,79,10230,897,0,168,0,0,84,13860,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-NW-BPAT,1125,0,0,0,1501,79,10416,907,0,484,0,0,85,14512,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-NW-BPAT,1125,0,0,0,1623,77,11000,929,0,1152,0,0,86,15905,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-NW-BPAT,1123,0,0,0,2005,71,10909,909,0,1260,0,0,86,16279,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-NW-BPAT,1124,0,0,0,2063,65,11220,913,0,1295,0,0,86,16679,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-NW-BPAT,1124,0,0,0,2001,31,11331,912,0,1293,0,0,86,16691,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-NW-CHPD,0,0,0,0,0,0,1258,0,0,0,0,0,100,1258,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-NW-CHPD,0,0,0,0,1,0,1299,0,0,0,0,0,100,1300,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-NW-CHPD,0,0,0,0,2,0,1179,0,0,0,0,0,100,1181,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-NW-CHPD,0,0,0,0,5,0,1170,0,0,0,0,0,100,1175,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-NW-CHPD,0,0,0,0,5,0,1170,0,0,0,0,0,100,1175,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-NW-CHPD,0,0,0,0,5,0,1019,0,0,0,0,0,100,1024,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-NW-CHPD,0,0,0,0,5,0,927,0,0,0,0,0,100,932,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-NW-CHPD,0,0,0,0,5,0,986,0,0,0,0,0,100,991,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-NW-CHPD,0,0,0,0,5,0,869,0,0,0,0,0,100,874,TRUE,11:00:00,7/14/2024,324,TRUE
